,Unnamed: 0,hue,lightness,chroma,red,green,blue,hlc,rgb,rgb_front
3184,3184,147,36,1,90,88,92,147-36-01,90-88-92,"(90,88,92)"
3185,3185,147,36,20,121,73,106,147-36-20,121-73-106,"(121,73,106)"
3186,3186,147,38,16,119,83,110,147-38-16,119-83-110,"(119,83,110)"
3187,3187,147,38,29,145,61,117,147-38-29,145-61-117,"(145,61,117)"
3188,3188,147,42,7,116,102,115,147-42-07,116-102-115,"(116,102,115)"
3189,3189,147,43,16,137,99,125,147-43-16,137-99-125,"(137,99,125)"
3190,3190,147,43,29,159,76,133,147-43-29,159-76-133,"(159,76,133)"
3191,3191,147,43,31,165,70,133,147-43-31,165-70-133,"(165,70,133)"
3192,3192,147,45,26,162,88,137,147-45-26,162-88-137,"(162,88,137)"
3193,3193,147,46,28,166,84,136,147-46-28,166-84-136,"(166,84,136)"
3194,3194,147,47,20,156,102,137,147-47-20,156-102-137,"(156,102,137)"
3195,3195,147,50,12,144,116,136,147-50-12,144-116-136,"(144,116,136)"
3196,3196,147,55,16,169,127,154,147-55-16,169-127-154,"(169,127,154)"
3197,3197,147,55,21,177,122,159,147-55-21,177-122-159,"(177,122,159)"
3198,3198,147,56,1,142,141,144,147-56-01,142-141-144,"(142,141,144)"
3199,3199,147,64,7,173,156,168,147-64-07,173-156-168,"(173,156,168)"
3200,3200,147,64,24,210,140,182,147-64-24,210-140-182,"(210,140,182)"
3201,3201,147,70,20,215,162,194,147-70-20,215-162-194,"(215,162,194)"
3202,3202,147,73,11,209,181,197,147-73-11,209-181-197,"(209,181,197)"
3203,3203,147,75,0,189,192,191,147-75-00,189-192-191,"(189,192,191)"
3204,3204,147,82,14,232,203,218,147-82-14,232-203-218,"(232,203,218)"
3205,3205,148,26,12,77,56,73,148-26-12,77-56-73,"(77,56,73)"
3206,3206,148,26,25,101,44,82,148-26-25,101-44-82,"(101,44,82)"
3207,3207,148,28,8,80,65,77,148-28-08,80-65-77,"(80,65,77)"
3208,3208,148,30,21,103,57,88,148-30-21,103-57-88,"(103,57,88)"
3209,3209,148,38,23,136,73,112,148-38-23,136-73-112,"(136,73,112)"
3210,3210,148,45,1,114,111,116,148-45-01,114-111-116,"(114,111,116)"
3211,3211,148,45,25,160,86,130,148-45-25,160-86-130,"(160,86,130)"
3212,3212,148,50,5,134,120,131,148-50-05,134-120-131,"(134,120,131)"
3213,3213,148,56,6,150,134,145,148-56-06,150-134-145,"(150,134,145)"
3214,3214,148,57,27,200,116,164,148-57-27,200-116-164,"(200,116,164)"
3215,3215,148,65,13,192,156,176,148-65-13,192-156-176,"(192,156,176)"
3216,3216,148,66,2,170,165,171,148-66-02,170-165-171,"(170,165,171)"
3217,3217,148,73,6,192,177,185,148-73-06,192-177-185,"(192,177,185)"
3218,3218,148,76,3,195,190,195,148-76-03,195-190-195,"(195,190,195)"
3219,3219,148,80,6,213,197,205,148-80-06,213-197-205,"(213,197,205)"
3220,3220,148,83,2,218,213,215,148-83-02,218-213-215,"(218,213,215)"
3221,3221,149,23,6,61,51,61,149-23-06,61-51-61,"(61,51,61)"
3222,3222,149,28,6,81,68,79,149-28-06,81-68-79,"(81,68,79)"
3223,3223,149,28,24,105,47,80,149-28-24,105-47-80,"(105,47,80)"
3224,3224,149,33,29,138,48,97,149-33-29,138-48-97,"(138,48,97)"
3225,3225,149,35,20,124,71,101,149-35-20,124-71-101,"(124,71,101)"
3226,3226,149,35,25,135,60,100,149-35-25,135-60-100,"(135,60,100)"
3227,3227,149,37,30,155,55,111,149-37-30,155-55-111,"(155,55,111)"
3228,3228,149,39,13,118,87,107,149-39-13,118-87-107,"(118,87,107)"
3229,3229,149,40,0,97,97,99,149-40-00,97-97-99,"(97,97,99)"
3230,3230,149,42,6,116,101,111,149-42-06,116-101-111,"(116,101,111)"
3231,3231,149,47,11,135,107,125,149-47-11,135-107-125,"(135,107,125)"
3232,3232,149,58,19,189,129,157,149-58-19,189-129-157,"(189,129,157)"
3233,3233,149,63,6,167,152,160,149-63-06,167-152-160,"(167,152,160)"
3234,3234,149,63,11,185,155,171,149-63-11,185-155-171,"(185,155,171)"
3235,3235,149,64,9,178,154,167,149-64-09,178-154-167,"(178,154,167)"
3236,3236,149,65,0,165,165,166,149-65-00,165-165-166,"(165,165,166)"
3237,3237,149,70,3,182,176,182,149-70-03,182-176-182,"(182,176,182)"
3238,3238,149,74,18,226,174,199,149-74-18,226-174-199,"(226,174,199)"
3239,3239,149,76,5,204,190,197,149-76-05,204-190-197,"(204,190,197)"
3240,3240,149,77,18,231,184,206,149-77-18,231-184-206,"(231,184,206)"
3241,3241,149,80,10,222,200,211,149-80-10,222-200-211,"(222,200,211)"
3242,3242,149,81,10,223,202,212,149-81-10,223-202-212,"(223,202,212)"
3243,3243,150,25,23,93,43,72,150-25-23,93-43-72,"(93,43,72)"
3244,3244,150,26,8,74,57,69,150-26-08,74-57-69,"(74,57,69)"
3245,3245,150,26,14,84,53,72,150-26-14,84-53-72,"(84,53,72)"
3246,3246,150,26,17,92,48,72,150-26-17,92-48-72,"(92,48,72)"
3247,3247,150,29,20,106,56,83,150-29-20,106-56-83,"(106,56,83)"
3248,3248,150,32,26,126,52,89,150-32-26,126-52-89,"(126,52,89)"
3249,3249,150,35,6,96,83,93,150-35-06,96-83-93,"(96,83,93)"
3250,3250,150,35,23,133,63,99,150-35-23,133-63-99,"(133,63,99)"
3251,3251,150,38,31,160,52,107,150-38-31,160-52-107,"(160,52,107)"
3252,3252,150,40,30,165,62,114,150-40-30,165-62-114,"(165,62,114)"
3253,3253,150,42,9,118,96,109,150-42-09,118-96-109,"(118,96,109)"
3254,3254,150,42,12,124,94,112,150-42-12,124-94-112,"(124,94,112)"
3255,3255,150,42,20,148,87,115,150-42-20,148-87-115,"(148,87,115)"
3256,3256,150,45,15,142,99,120,150-45-15,142-99-120,"(142,99,120)"
3257,3257,150,51,3,132,126,131,150-51-03,132-126-131,"(132,126,131)"
3258,3258,150,51,8,143,122,133,150-51-08,143-122-133,"(143,122,133)"
3259,3259,150,55,29,207,106,154,150-55-29,207-106-154,"(207,106,154)"
3260,3260,150,58,6,156,139,150,150-58-06,156-139-150,"(156,139,150)"
3261,3261,150,59,9,164,140,153,150-59-09,164-140-153,"(164,140,153)"
3262,3262,150,59,12,176,141,156,150-59-12,176-141-156,"(176,141,156)"
3263,3263,150,59,28,212,119,162,150-59-28,212-119-162,"(212,119,162)"
3264,3264,150,65,16,202,155,178,150-65-16,202-155-178,"(202,155,178)"
3265,3265,150,65,19,208,147,175,150-65-19,208-147-175,"(208,147,175)"
3266,3266,150,66,29,229,134,179,150-66-29,229-134-179,"(229,134,179)"
3267,3267,150,72,11,206,174,188,150-72-11,206-174-188,"(206,174,188)"
3268,3268,150,77,21,236,182,208,150-77-21,236-182-208,"(236,182,208)"
3269,3269,150,79,7,213,200,205,150-79-07,213-200-205,"(213,200,205)"
3270,3270,150,81,16,234,197,213,150-81-16,234-197-213,"(234,197,213)"
3271,3271,150,83,6,223,208,213,150-83-06,223-208-213,"(223,208,213)"
3272,3272,150,83,8,224,207,214,150-83-08,224-207-214,"(224,207,214)"
3273,3273,151,22,9,66,49,62,151-22-09,66-49-62,"(66,49,62)"
3274,3274,151,22,14,74,44,63,151-22-14,74-44-63,"(74,44,63)"
3275,3275,151,23,16,78,44,65,151-23-16,78-44-65,"(78,44,65)"
3276,3276,151,25,20,88,45,70,151-25-20,88-45-70,"(88,45,70)"
3277,3277,151,34,17,113,67,90,151-34-17,113-67-90,"(113,67,90)"
3278,3278,151,38,33,168,40,104,151-38-33,168-40-104,"(168,40,104)"
3279,3279,151,39,8,111,92,103,151-39-08,111-92-103,"(111,92,103)"
3280,3280,151,41,24,156,75,111,151-41-24,156-75-111,"(156,75,111)"
3281,3281,151,42,27,167,73,115,151-42-27,167-73-115,"(167,73,115)"
3282,3282,151,44,32,181,63,119,151-44-32,181-63-119,"(181,63,119)"
3283,3283,151,45,33,187,60,121,151-45-33,187-60-121,"(187,60,121)"
3284,3284,151,46,16,147,100,122,151-46-16,147-100-122,"(147,100,122)"
3285,3285,151,46,20,162,94,122,151-46-20,162-94-122,"(162,94,122)"
3286,3286,151,48,31,195,80,133,151-48-31,195-80-133,"(195,80,133)"
3287,3287,151,50,6,135,119,128,151-50-06,135-119-128,"(135,119,128)"
3288,3288,151,51,23,184,106,138,151-51-23,184-106-138,"(184,106,138)"
3289,3289,151,53,27,199,102,145,151-53-27,199-102-145,"(199,102,145)"
3290,3290,151,59,15,183,136,156,151-59-15,183-136-156,"(183,136,156)"
3291,3291,151,61,25,212,126,163,151-61-25,212-126-163,"(212,126,163)"
3292,3292,151,62,23,210,135,165,151-62-23,210-135-165,"(210,135,165)"
3293,3293,151,66,22,220,147,176,151-66-22,220-147-176,"(220,147,176)"
3294,3294,151,66,26,227,142,179,151-66-26,227-142-179,"(227,142,179)"
3295,3295,151,69,26,238,154,189,151-69-26,238-154-189,"(238,154,189)"
3296,3296,151,71,6,194,176,183,151-71-06,194-176-183,"(194,176,183)"
3297,3297,151,72,7,200,182,190,151-72-07,200-182-190,"(200,182,190)"
3298,3298,151,73,17,221,174,195,151-73-17,221-174-195,"(221,174,195)"
3299,3299,151,73,22,233,166,194,151-73-22,233-166-194,"(233,166,194)"
3300,3300,151,78,15,230,190,204,151-78-15,230-190-204,"(230,190,204)"
3301,3301,151,80,2,211,206,207,151-80-02,211-206-207,"(211,206,207)"
3302,3302,152,25,0,61,59,63,152-25-00,61-59-63,"(61,59,63)"
3303,3303,152,25,17,91,52,72,152-25-17,91-52-72,"(91,52,72)"
3304,3304,152,25,21,90,42,67,152-25-21,90-42-67,"(90,42,67)"
3305,3305,152,26,6,72,62,71,152-26-06,72-62-71,"(72,62,71)"
3306,3306,152,26,8,74,57,67,152-26-08,74-57-67,"(74,57,67)"
3307,3307,152,26,13,79,57,73,152-26-13,79-57-73,"(79,57,73)"
3308,3308,152,27,2,68,65,69,152-27-02,68-65-69,"(68,65,69)"
3309,3309,152,28,22,105,49,74,152-28-22,105-49-74,"(105,49,74)"
3310,3310,152,30,6,83,70,78,152-30-06,83-70-78,"(83,70,78)"
3311,3311,152,30,8,88,70,80,152-30-08,88-70-80,"(88,70,80)"
3312,3312,152,30,13,93,64,79,152-30-13,93-64-79,"(93,64,79)"
3313,3313,152,32,25,127,50,87,152-32-25,127-50-87,"(127,50,87)"
3314,3314,152,32,28,135,44,87,152-32-28,135-44-87,"(135,44,87)"
3315,3315,152,34,16,123,78,99,152-34-16,123-78-99,"(123,78,99)"
3316,3316,152,35,6,99,85,94,152-35-06,99-85-94,"(99,85,94)"
3317,3317,152,35,11,108,81,96,152-35-11,108-81-96,"(108,81,96)"
3318,3318,152,35,21,133,68,97,152-35-21,133-68-97,"(133,68,97)"
3319,3319,152,35,29,147,47,92,152-35-29,147-47-92,"(147,47,92)"
3320,3320,152,35,32,159,43,96,152-35-32,159-43-96,"(159,43,96)"
3321,3321,152,36,26,144,60,96,152-36-26,144-60-96,"(144,60,96)"
3322,3322,152,39,33,161,38,96,152-39-33,161-38-96,"(161,38,96)"
3323,3323,152,40,8,113,94,103,152-40-08,113-94-103,"(113,94,103)"
3324,3324,152,41,17,135,85,107,152-41-17,135-85-107,"(135,85,107)"
3325,3325,152,42,3,109,103,108,152-42-03,109-103-108,"(109,103,108)"
3326,3326,152,44,21,161,90,119,152-44-21,161-90-119,"(161,90,119)"
3327,3327,152,45,6,126,110,118,152-45-06,126-110-118,"(126,110,118)"
3328,3328,152,45,8,129,110,120,152-45-08,129-110-120,"(129,110,120)"
3329,3329,152,45,11,136,104,119,152-45-11,136-104-119,"(136,104,119)"
3330,3330,152,45,16,150,101,122,152-45-16,150-101-122,"(150,101,122)"
3331,3331,152,45,29,181,70,114,152-45-29,181-70-114,"(181,70,114)"
3332,3332,152,45,32,186,63,115,152-45-32,186-63-115,"(186,63,115)"
3333,3333,152,47,26,181,88,125,152-47-26,181-88-125,"(181,88,125)"
3334,3334,152,47,34,203,75,125,152-47-34,203-75-125,"(203,75,125)"
3335,3335,152,55,6,151,134,142,152-55-06,151-134-142,"(151,134,142)"
3336,3336,152,55,11,166,131,144,152-55-11,166-131-144,"(166,131,144)"
3337,3337,152,55,16,180,126,146,152-55-16,180-126-146,"(180,126,146)"
3338,3338,152,55,21,193,119,146,152-55-21,193-119-146,"(193,119,146)"
3339,3339,152,55,31,216,98,143,152-55-31,216-98-143,"(216,98,143)"
3340,3340,152,56,8,158,135,144,152-56-08,158-135-144,"(158,135,144)"
3341,3341,152,56,27,207,110,148,152-56-27,207-110-148,"(207,110,148)"
3342,3342,152,57,30,220,107,150,152-57-30,220-107-150,"(220,107,150)"
3343,3343,152,64,0,163,162,164,152-64-00,163-162-164,"(163,162,164)"
3344,3344,152,64,30,240,134,174,152-64-30,240-134-174,"(240,134,174)"
3345,3345,152,65,6,180,162,168,152-65-06,180-162-168,"(180,162,168)"
3346,3346,152,65,11,194,160,171,152-65-11,194-160-171,"(194,160,171)"
3347,3347,152,65,16,203,148,168,152-65-16,203-148-168,"(203,148,168)"
3348,3348,152,65,27,229,133,170,152-65-27,229-133-170,"(229,133,170)"
3349,3349,152,66,22,221,146,174,152-66-22,221-146-174,"(221,146,174)"
3350,3350,152,68,7,189,167,175,152-68-07,189-167-175,"(189,167,175)"
3351,3351,152,73,20,233,168,193,152-73-20,233-168-193,"(233,168,193)"
3352,3352,152,74,23,239,172,200,152-74-23,239-172-200,"(239,172,200)"
3353,3353,152,75,6,205,190,195,152-75-06,205-190-195,"(205,190,195)"
3354,3354,152,75,16,232,181,197,152-75-16,232-181-197,"(232,181,197)"
3355,3355,152,76,11,218,187,196,152-76-11,218-187-196,"(218,187,196)"
3356,3356,152,77,9,213,190,199,152-77-09,213-190-199,"(213,190,199)"
3357,3357,152,83,6,226,212,214,152-83-06,226-212-214,"(226,212,214)"
3358,3358,152,85,11,237,214,219,152-85-11,237-214-219,"(237,214,219)"
3359,3359,152,85,14,240,209,218,152-85-14,240-209-218,"(240,209,218)"
3360,3360,152,86,7,230,215,216,152-86-07,230-215-216,"(230,215,216)"
3361,3361,152,90,6,238,226,229,152-90-06,238-226-229,"(238,226,229)"
3362,3362,153,19,0,46,47,48,153-19-00,46-47-48,"(46,47,48)"
3363,3363,153,24,1,60,57,61,153-24-01,60-57-61,"(60,57,61)"
3364,3364,153,29,2,74,70,74,153-29-02,74-70-74,"(74,70,74)"
3365,3365,153,39,15,126,82,101,153-39-15,126-82-101,"(126,82,101)"
3366,3366,153,40,19,142,79,103,153-40-19,142-79-103,"(142,79,103)"
3367,3367,153,48,12,149,112,126,153-48-12,149-112-126,"(149,112,126)"
3368,3368,153,55,12,170,131,145,153-55-12,170-131-145,"(170,131,145)"
3369,3369,153,64,3,169,161,166,153-64-03,169-161-166,"(169,161,166)"
3370,3370,153,68,26,237,147,179,153-68-26,237-147-179,"(237,147,179)"
3371,3371,153,75,1,194,192,194,153-75-01,194-192-194,"(194,192,194)"
3372,3372,153,81,3,213,205,206,153-81-03,213-205-206,"(213,205,206)"
3373,3373,153,84,13,241,215,223,153-84-13,241-215-223,"(241,215,223)"
3374,3374,153,90,0,230,230,229,153-90-00,230-230-229,"(230,230,229)"
3375,3375,154,22,12,70,46,58,154-22-12,70-46-58,"(70,46,58)"
3376,3376,154,26,16,90,52,69,154-26-16,90-52-69,"(90,52,69)"
3377,3377,154,30,15,101,62,79,154-30-15,101-62-79,"(101,62,79)"
3378,3378,154,39,24,152,68,100,154-39-24,152-68-100,"(152,68,100)"
3379,3379,154,41,13,129,89,105,154-41-13,129-89-105,"(129,89,105)"
3380,3380,154,44,33,197,62,114,154-44-33,197-62-114,"(197,62,114)"
3381,3381,154,46,23,172,89,118,154-46-23,172-89-118,"(172,89,118)"
3382,3382,154,48,14,153,105,121,154-48-14,153-105-121,"(153,105,121)"
3383,3383,154,48,32,204,73,120,154-48-32,204-73-120,"(204,73,120)"
3384,3384,154,51,37,220,72,132,154-51-37,220-72-132,"(220,72,132)"
3385,3385,154,52,25,191,100,131,154-52-25,191-100-131,"(191,100,131)"
3386,3386,154,54,15,173,120,138,154-54-15,173-120-138,"(173,120,138)"
